timestamp,device,temp_c,temp_f,humid,ip_of_sensor
2026-05-08T21:22:02.910711,UPSTAIRS,22.0,71.6,60.9,10.0.0.108
2026-05-08T21:22:03.504407,BASEMENT,19.1,66.4,68.7,10.0.0.38
2026-05-08T21:22:04.131828,OUTSIDE,17.2,63.0,54.3,10.0.0.173
2026-05-08T21:52:04.743634,UPSTAIRS,21.9,71.4,61.4,10.0.0.108
2026-05-08T21:52:05.376161,BASEMENT,19.1,66.4,68.8,10.0.0.38
2026-05-08T21:52:05.982473,OUTSIDE,16.3,61.3,57.7,10.0.0.173
2026-05-08T22:22:06.509474,UPSTAIRS,21.8,71.2,61.9,10.0.0.108
2026-05-08T22:22:07.040847,BASEMENT,19.1,66.4,68.9,10.0.0.38
2026-05-08T22:22:07.589502,OUTSIDE,15.6,60.1,58.9,10.0.0.173
2026-05-08T22:52:08.131810,UPSTAIRS,21.7,71.1,62.5,10.0.0.108
2026-05-08T22:52:08.665079,BASEMENT,19.1,66.4,69.1,10.0.0.38
2026-05-08T22:52:09.187529,OUTSIDE,14.5,58.1,63.1,10.0.0.173
2026-05-08T23:22:09.747228,UPSTAIRS,21.5,70.7,63.0,10.0.0.108
2026-05-08T23:22:10.268429,BASEMENT,19.1,66.4,69.1,10.0.0.38
2026-05-08T23:22:10.801242,OUTSIDE,14.0,57.2,64.7,10.0.0.173
2026-05-08T23:52:11.345572,UPSTAIRS,21.4,70.5,63.4,10.0.0.108
2026-05-08T23:52:11.880868,BASEMENT,19.1,66.4,68.7,10.0.0.38
2026-05-08T23:52:12.410610,OUTSIDE,13.5,56.3,66.0,10.0.0.173
2026-05-09T00:22:12.942312,UPSTAIRS,21.2,70.2,63.6,10.0.0.108
2026-05-09T00:22:13.477204,BASEMENT,19.1,66.4,69.1,10.0.0.38
2026-05-09T00:22:14.012228,OUTSIDE,12.6,54.7,68.9,10.0.0.173
2026-05-09T00:52:14.554906,UPSTAIRS,21.1,70.0,63.7,10.0.0.108
2026-05-09T00:52:15.075508,BASEMENT,19.0,66.2,68.8,10.0.0.38
2026-05-09T00:52:15.634609,OUTSIDE,12.4,54.3,69.3,10.0.0.173
2026-05-09T01:22:16.162538,UPSTAIRS,20.9,69.6,63.9,10.0.0.108
2026-05-09T01:22:16.688069,BASEMENT,19.1,66.4,68.7,10.0.0.38
2026-05-09T01:22:17.249414,OUTSIDE,12.5,54.5,69.6,10.0.0.173
2026-05-09T01:52:17.776951,UPSTAIRS,20.8,69.4,63.9,10.0.0.108
2026-05-09T01:52:18.299455,BASEMENT,19.0,66.2,68.6,10.0.0.38
2026-05-09T01:52:18.830716,OUTSIDE,13.4,56.1,67.6,10.0.0.173
2026-05-09T02:22:19.367700,UPSTAIRS,20.6,69.1,64.2,10.0.0.108
2026-05-09T02:22:19.894711,BASEMENT,19.1,66.4,68.7,10.0.0.38
2026-05-09T02:22:20.422778,OUTSIDE,13.6,56.5,64.2,10.0.0.173
2026-05-09T02:52:20.967347,UPSTAIRS,20.6,69.1,64.4,10.0.0.108
2026-05-09T02:52:21.500348,BASEMENT,19.0,66.2,68.7,10.0.0.38
2026-05-09T02:52:22.026109,OUTSIDE,13.6,56.5,62.1,10.0.0.173
2026-05-09T03:22:22.549672,UPSTAIRS,20.5,68.9,64.4,10.0.0.108
2026-05-09T03:22:23.078654,BASEMENT,19.0,66.2,68.6,10.0.0.38
2026-05-09T03:22:23.605130,OUTSIDE,14.0,57.2,60.7,10.0.0.173
2026-05-09T03:52:24.136543,UPSTAIRS,20.4,68.7,64.6,10.0.0.108
2026-05-09T03:52:24.709536,BASEMENT,19.0,66.2,68.7,10.0.0.38
2026-05-09T03:52:25.245842,OUTSIDE,14.1,57.4,60.8,10.0.0.173
2026-05-09T04:22:25.773346,UPSTAIRS,20.3,68.5,64.6,10.0.0.108
2026-05-09T04:22:26.296449,BASEMENT,19.0,66.2,68.6,10.0.0.38
2026-05-09T04:22:26.845434,OUTSIDE,13.9,57.0,60.9,10.0.0.173
2026-05-09T04:52:27.371724,UPSTAIRS,20.2,68.4,64.7,10.0.0.108
2026-05-09T04:52:27.899593,BASEMENT,19.0,66.2,68.7,10.0.0.38
2026-05-09T04:52:28.426646,OUTSIDE,14.0,57.2,61.0,10.0.0.173
2026-05-09T05:22:28.974555,UPSTAIRS,20.1,68.2,64.7,10.0.0.108
2026-05-09T05:22:29.503193,BASEMENT,19.0,66.2,68.8,10.0.0.38
2026-05-09T05:22:30.041244,OUTSIDE,13.8,56.8,61.4,10.0.0.173
2026-05-09T05:52:30.577306,UPSTAIRS,20.0,68.0,64.9,10.0.0.108
2026-05-09T05:52:31.120594,BASEMENT,19.0,66.2,68.8,10.0.0.38
2026-05-09T05:52:31.676909,OUTSIDE,13.8,56.8,61.8,10.0.0.173
2026-05-09T06:22:32.217556,UPSTAIRS,19.9,67.8,65.0,10.0.0.108
2026-05-09T06:22:32.742349,BASEMENT,19.0,66.2,68.7,10.0.0.38
2026-05-09T06:22:33.272159,OUTSIDE,14.0,57.2,61.1,10.0.0.173
2026-05-09T06:52:33.877565,UPSTAIRS,19.9,67.8,67.8,10.0.0.108
2026-05-09T06:52:34.400005,BASEMENT,18.9,66.0,68.7,10.0.0.38
2026-05-09T06:52:35.004216,OUTSIDE,14.3,57.7,59.9,10.0.0.173
2026-05-09T07:22:35.622579,UPSTAIRS,19.9,67.8,67.0,10.0.0.108
2026-05-09T07:22:36.231502,BASEMENT,18.9,66.0,68.7,10.0.0.38
2026-05-09T07:22:36.861487,OUTSIDE,14.7,58.5,58.2,10.0.0.173
2026-05-09T07:52:37.477686,UPSTAIRS,19.9,67.8,66.7,10.0.0.108
2026-05-09T07:52:38.090821,BASEMENT,18.9,66.0,68.8,10.0.0.38
2026-05-09T07:52:38.712724,OUTSIDE,15.0,59.0,59.7,10.0.0.173
2026-05-09T08:22:39.236702,UPSTAIRS,19.9,67.8,66.5,10.0.0.108
2026-05-09T08:22:39.845271,BASEMENT,18.9,66.0,68.6,10.0.0.38
2026-05-09T08:22:40.474813,OUTSIDE,16.1,61.0,57.0,10.0.0.173
2026-05-09T08:52:41.100007,UPSTAIRS,19.9,67.8,66.2,10.0.0.108
2026-05-09T08:52:41.705846,BASEMENT,19.0,66.2,68.5,10.0.0.38
2026-05-09T08:52:42.324230,OUTSIDE,16.0,60.8,57.5,10.0.0.173
2026-05-09T09:22:42.943114,UPSTAIRS,19.9,67.8,65.9,10.0.0.108
2026-05-09T09:22:43.554781,BASEMENT,18.9,66.0,68.7,10.0.0.38
2026-05-09T09:22:44.168844,OUTSIDE,16.3,61.3,58.4,10.0.0.173
2026-05-09T09:52:44.783122,UPSTAIRS,20.0,68.0,65.7,10.0.0.108
2026-05-09T09:52:45.410803,BASEMENT,18.9,66.0,68.7,10.0.0.38
2026-05-09T09:52:46.018527,OUTSIDE,16.8,62.2,58.0,10.0.0.173
2026-05-09T10:22:46.640779,UPSTAIRS,20.0,68.0,65.3,10.0.0.108
2026-05-09T10:22:47.250565,BASEMENT,18.9,66.0,68.6,10.0.0.38
2026-05-09T10:22:47.878549,OUTSIDE,17.6,63.7,56.0,10.0.0.173
2026-05-09T10:52:48.529354,UPSTAIRS,20.2,68.4,65.0,10.0.0.108
2026-05-09T10:52:49.124678,BASEMENT,18.9,66.0,68.7,10.0.0.38
2026-05-09T10:52:49.745354,OUTSIDE,19.5,67.1,51.7,10.0.0.173
2026-05-09T11:22:50.372960,UPSTAIRS,20.3,68.5,64.7,10.0.0.108
2026-05-09T11:22:50.982134,BASEMENT,18.9,66.0,68.8,10.0.0.38
2026-05-09T11:22:51.608931,OUTSIDE,21.1,70.0,49.5,10.0.0.173
2026-05-09T11:52:52.140069,UPSTAIRS,20.4,68.7,64.4,10.0.0.108
2026-05-09T11:52:52.735127,BASEMENT,19.0,66.2,68.8,10.0.0.38
2026-05-09T11:52:53.353243,OUTSIDE,22.6,72.7,46.4,10.0.0.173
2026-05-09T12:22:53.993428,UPSTAIRS,20.6,69.1,64.2,10.0.0.108
2026-05-09T12:22:54.609355,BASEMENT,19.0,66.2,68.8,10.0.0.38
2026-05-09T12:22:55.225017,OUTSIDE,22.5,72.5,46.7,10.0.0.173
2026-05-09T12:52:55.839739,UPSTAIRS,20.6,69.1,63.9,10.0.0.108
2026-05-09T12:52:56.453222,BASEMENT,18.9,66.0,69.2,10.0.0.38
2026-05-09T12:52:57.079008,OUTSIDE,21.4,70.5,48.4,10.0.0.173
2026-05-09T13:22:57.698920,UPSTAIRS,20.7,69.3,63.9,10.0.0.108
2026-05-09T13:22:58.318787,BASEMENT,19.0,66.2,69.0,10.0.0.38
2026-05-09T13:22:58.951947,OUTSIDE,21.8,71.2,51.5,10.0.0.173
2026-05-09T13:52:59.557546,UPSTAIRS,20.9,69.6,63.6,10.0.0.108
2026-05-09T13:53:00.166669,BASEMENT,19.0,66.2,69.3,10.0.0.38
2026-05-09T13:53:00.693336,OUTSIDE,23.9,75.0,46.9,10.0.0.173
2026-05-09T14:23:01.307404,UPSTAIRS,21.1,70.0,63.2,10.0.0.108
2026-05-09T14:23:01.916517,BASEMENT,19.0,66.2,69.1,10.0.0.38
2026-05-09T14:23:02.539884,OUTSIDE,26.0,78.8,41.9,10.0.0.173
2026-05-09T14:53:03.156081,UPSTAIRS,21.4,70.5,62.6,10.0.0.108
2026-05-09T14:53:03.776698,BASEMENT,19.0,66.2,69.2,10.0.0.38
2026-05-09T14:53:04.388539,OUTSIDE,25.9,78.6,43.2,10.0.0.173
2026-05-09T15:23:04.923007,UPSTAIRS,21.5,70.7,62.3,10.0.0.108
2026-05-09T15:23:05.522967,BASEMENT,19.0,66.2,69.1,10.0.0.38
2026-05-09T15:23:06.143881,OUTSIDE,25.8,78.4,42.9,10.0.0.173
2026-05-09T15:53:06.774363,UPSTAIRS,21.9,71.4,62.3,10.0.0.108
2026-05-09T15:53:07.386135,BASEMENT,19.0,66.2,69.4,10.0.0.38
2026-05-09T15:53:08.005961,OUTSIDE,25.4,77.7,47.2,10.0.0.173
2026-05-09T16:23:08.630634,UPSTAIRS,21.9,71.4,62.6,10.0.0.108
2026-05-09T16:23:09.242231,BASEMENT,19.0,66.2,69.4,10.0.0.38
2026-05-09T16:23:09.857548,OUTSIDE,24.4,75.9,48.0,10.0.0.173
2026-05-09T16:53:10.484777,UPSTAIRS,22.1,71.8,62.4,10.0.0.108
2026-05-09T16:53:11.125265,BASEMENT,19.0,66.2,69.5,10.0.0.38
2026-05-09T16:53:11.715377,OUTSIDE,24.1,75.4,49.4,10.0.0.173
2026-05-09T17:23:12.348587,UPSTAIRS,23.1,73.6,61.2,10.0.0.108
2026-05-09T17:23:12.954543,BASEMENT,19.0,66.2,69.5,10.0.0.38
2026-05-09T17:23:13.492670,OUTSIDE,26.0,78.8,45.9,10.0.0.173
2026-05-09T17:53:14.095329,UPSTAIRS,23.6,74.5,60.2,10.0.0.108
2026-05-09T17:53:14.709780,BASEMENT,19.1,66.4,69.8,10.0.0.38
2026-05-09T17:53:15.334743,OUTSIDE,24.5,76.1,48.1,10.0.0.173
2026-05-09T18:23:15.953564,UPSTAIRS,23.9,75.0,59.4,10.0.0.108
2026-05-09T18:23:16.568539,BASEMENT,19.1,66.4,69.8,10.0.0.38
2026-05-09T18:23:17.183578,OUTSIDE,24.0,75.2,48.4,10.0.0.173
2026-05-09T18:53:17.717800,UPSTAIRS,23.5,74.3,59.8,10.0.0.108
2026-05-09T18:53:18.323013,BASEMENT,19.1,66.4,69.4,10.0.0.38
2026-05-09T18:53:18.940630,OUTSIDE,23.1,73.6,51.8,10.0.0.173
2026-05-09T19:23:19.467063,UPSTAIRS,23.3,73.9,60.3,10.0.0.108
2026-05-09T19:23:20.083070,BASEMENT,19.2,66.6,69.5,10.0.0.38
2026-05-09T19:23:20.690676,OUTSIDE,21.5,70.7,55.1,10.0.0.173
2026-05-09T19:53:21.233231,UPSTAIRS,23.2,73.8,60.5,10.0.0.108
2026-05-09T19:53:21.831626,BASEMENT,19.2,66.6,69.9,10.0.0.38
2026-05-09T19:53:22.451463,OUTSIDE,20.2,68.4,58.2,10.0.0.173
2026-05-09T20:23:23.072288,UPSTAIRS,23.1,73.6,60.5,10.0.0.108
2026-05-09T20:23:23.683419,BASEMENT,19.2,66.6,70.2,10.0.0.38
2026-05-09T20:23:24.303101,OUTSIDE,18.8,65.8,61.9,10.0.0.173
2026-05-09T20:53:24.928747,UPSTAIRS,23.1,73.6,61.0,10.0.0.108
2026-05-09T20:53:25.570007,BASEMENT,19.2,66.6,70.2,10.0.0.38
2026-05-09T20:53:26.158632,OUTSIDE,17.8,64.0,65.0,10.0.0.173
2026-05-09T21:23:26.782714,UPSTAIRS,23.0,73.4,61.2,10.0.0.108
2026-05-09T21:23:27.313210,BASEMENT,19.2,66.6,70.6,10.0.0.38
2026-05-09T21:23:27.912188,OUTSIDE,17.0,62.6,67.0,10.0.0.173
2026-05-09T21:53:28.544759,UPSTAIRS,22.4,72.3,58.6,10.0.0.108
2026-05-09T21:53:29.148720,BASEMENT,18.8,65.8,68.2,10.0.0.38
2026-05-09T21:53:29.772121,OUTSIDE,16.1,61.0,69.1,10.0.0.173
2026-05-09T22:23:30.402993,UPSTAIRS,21.5,70.7,57.3,10.0.0.108
2026-05-09T22:23:31.009865,BASEMENT,18.2,64.8,66.7,10.0.0.38
2026-05-09T22:23:31.627286,OUTSIDE,15.6,60.1,71.0,10.0.0.173
2026-05-09T22:53:32.165056,UPSTAIRS,21.2,70.2,56.3,10.0.0.108
2026-05-09T22:53:32.689057,BASEMENT,18.2,64.8,65.6,10.0.0.38
2026-05-09T22:53:33.214936,OUTSIDE,14.8,58.6,73.4,10.0.0.173
2026-05-09T23:23:33.779606,UPSTAIRS,21.2,70.2,57.7,10.0.0.108
2026-05-09T23:23:34.314696,BASEMENT,18.5,65.3,66.7,10.0.0.38
2026-05-09T23:23:34.842779,OUTSIDE,14.4,57.9,74.4,10.0.0.173
2026-05-09T23:53:35.368448,UPSTAIRS,21.3,70.3,58.7,10.0.0.108
2026-05-09T23:53:35.900497,BASEMENT,18.6,65.5,67.6,10.0.0.38
2026-05-09T23:53:36.429870,OUTSIDE,14.0,57.2,75.6,10.0.0.173
2026-05-10T00:23:36.967650,UPSTAIRS,21.2,70.2,59.4,10.0.0.108
2026-05-10T00:23:37.504631,BASEMENT,18.7,65.7,68.1,10.0.0.38
2026-05-10T00:23:38.042526,OUTSIDE,13.7,56.7,77.0,10.0.0.173
2026-05-10T00:53:38.584728,UPSTAIRS,21.0,69.8,59.9,10.0.0.108
2026-05-10T00:53:39.107860,BASEMENT,18.7,65.7,68.4,10.0.0.38
2026-05-10T00:53:39.637694,OUTSIDE,13.1,55.6,78.0,10.0.0.173
2026-05-10T01:23:40.174599,UPSTAIRS,20.8,69.4,60.5,10.0.0.108
2026-05-10T01:23:40.717622,BASEMENT,18.7,65.7,68.8,10.0.0.38
2026-05-10T01:23:41.243887,OUTSIDE,12.4,54.3,78.7,10.0.0.173
2026-05-10T01:53:41.773551,UPSTAIRS,20.7,69.3,61.1,10.0.0.108
2026-05-10T01:53:42.319890,BASEMENT,18.8,65.8,68.7,10.0.0.38
2026-05-10T01:53:42.850626,OUTSIDE,11.9,53.4,79.3,10.0.0.173
2026-05-10T02:23:43.376167,UPSTAIRS,20.5,68.9,61.5,10.0.0.108
2026-05-10T02:23:43.897607,BASEMENT,18.8,65.8,69.0,10.0.0.38
2026-05-10T02:23:44.429013,OUTSIDE,11.8,53.2,79.6,10.0.0.173
2026-05-10T02:53:44.966599,UPSTAIRS,20.4,68.7,62.2,10.0.0.108
2026-05-10T02:53:45.492926,BASEMENT,18.7,65.7,69.0,10.0.0.38
2026-05-10T02:53:46.021156,OUTSIDE,11.5,52.7,81.3,10.0.0.173
2026-05-10T03:23:46.570928,UPSTAIRS,20.2,68.4,62.5,10.0.0.108
2026-05-10T03:23:47.091769,BASEMENT,18.8,65.8,69.0,10.0.0.38
2026-05-10T03:23:47.624795,OUTSIDE,11.4,52.5,80.3,10.0.0.173
2026-05-10T03:53:48.154005,UPSTAIRS,20.2,68.4,63.1,10.0.0.108
2026-05-10T03:53:48.675585,BASEMENT,18.7,65.7,69.1,10.0.0.38
2026-05-10T03:53:49.212836,OUTSIDE,11.2,52.2,82.1,10.0.0.173
2026-05-10T04:23:49.772763,UPSTAIRS,20.0,68.0,63.3,10.0.0.108
2026-05-10T04:23:50.310447,BASEMENT,18.7,65.7,69.2,10.0.0.38
2026-05-10T04:23:50.845221,OUTSIDE,10.8,51.4,80.9,10.0.0.173
2026-05-10T04:53:51.390431,UPSTAIRS,19.9,67.8,63.8,10.0.0.108
2026-05-10T04:53:51.911421,BASEMENT,18.7,65.7,69.1,10.0.0.38
2026-05-10T04:53:52.437575,OUTSIDE,10.9,51.6,82.4,10.0.0.173
2026-05-10T05:23:52.967743,UPSTAIRS,19.7,67.5,64.1,10.0.0.108
2026-05-10T05:23:53.491232,BASEMENT,18.7,65.7,69.2,10.0.0.38
2026-05-10T05:23:54.027962,OUTSIDE,11.0,51.8,81.5,10.0.0.173
2026-05-10T05:53:54.563900,UPSTAIRS,19.6,67.3,64.6,10.0.0.108
2026-05-10T05:53:55.088771,BASEMENT,18.7,65.7,68.8,10.0.0.38
2026-05-10T05:53:55.618536,OUTSIDE,10.7,51.3,83.3,10.0.0.173
2026-05-10T06:23:56.155470,UPSTAIRS,19.5,67.1,64.7,10.0.0.108
2026-05-10T06:23:56.754568,BASEMENT,18.7,65.7,68.4,10.0.0.38
2026-05-10T06:23:57.282023,OUTSIDE,11.0,51.8,81.9,10.0.0.173
2026-05-10T06:53:57.858511,UPSTAIRS,19.5,67.1,68.9,10.0.0.108
2026-05-10T06:53:58.470888,BASEMENT,18.7,65.7,69.1,10.0.0.38
2026-05-10T06:53:59.112925,OUTSIDE,11.9,53.4,81.5,10.0.0.173
2026-05-10T07:23:59.718880,UPSTAIRS,19.5,67.1,68.0,10.0.0.108
2026-05-10T07:24:00.329155,BASEMENT,18.7,65.7,69.1,10.0.0.38
2026-05-10T07:24:00.946590,OUTSIDE,13.8,56.8,78.1,10.0.0.173
2026-05-10T07:54:01.570943,UPSTAIRS,19.6,67.3,67.8,10.0.0.108
2026-05-10T07:54:02.185624,BASEMENT,18.7,65.7,69.1,10.0.0.38
2026-05-10T07:54:02.802672,OUTSIDE,15.3,59.5,74.0,10.0.0.173
2026-05-10T08:24:03.432346,UPSTAIRS,19.7,67.5,67.3,10.0.0.108
2026-05-10T08:24:04.040599,BASEMENT,18.7,65.7,69.4,10.0.0.38
2026-05-10T08:24:04.575876,OUTSIDE,17.6,63.7,68.9,10.0.0.173
2026-05-10T08:54:05.181337,UPSTAIRS,19.8,67.6,66.7,10.0.0.108
2026-05-10T08:54:05.791857,BASEMENT,18.8,65.8,69.5,10.0.0.38
2026-05-10T08:54:06.415305,OUTSIDE,19.4,66.9,66.5,10.0.0.173
2026-05-10T09:24:07.032839,UPSTAIRS,19.9,67.8,66.5,10.0.0.108
2026-05-10T09:24:07.647512,BASEMENT,18.8,65.8,69.5,10.0.0.38
2026-05-10T09:24:08.264708,OUTSIDE,20.9,69.6,59.8,10.0.0.173
2026-05-10T09:54:08.802014,UPSTAIRS,20.0,68.0,66.8,10.0.0.108
2026-05-10T09:54:09.403182,BASEMENT,18.8,65.8,69.8,10.0.0.38
2026-05-10T09:54:10.017953,OUTSIDE,22.9,73.2,56.7,10.0.0.173
2026-05-10T10:24:10.644644,UPSTAIRS,20.1,68.2,66.4,10.0.0.108
2026-05-10T10:24:11.287978,BASEMENT,18.8,65.8,69.8,10.0.0.38
2026-05-10T10:24:11.882690,OUTSIDE,24.4,75.9,51.6,10.0.0.173
2026-05-10T10:54:12.503804,UPSTAIRS,20.3,68.5,65.8,10.0.0.108
2026-05-10T10:54:13.118002,BASEMENT,18.8,65.8,69.7,10.0.0.38
2026-05-10T10:54:13.743843,OUTSIDE,25.6,78.1,50.4,10.0.0.173
2026-05-10T11:24:14.371020,UPSTAIRS,20.5,68.9,65.5,10.0.0.108
2026-05-10T11:24:14.979013,BASEMENT,18.9,66.0,69.5,10.0.0.38
2026-05-10T11:24:15.596600,OUTSIDE,24.9,76.8,51.1,10.0.0.173
2026-05-10T11:54:16.221660,UPSTAIRS,20.7,69.3,65.2,10.0.0.108
2026-05-10T11:54:16.835181,BASEMENT,18.9,66.0,69.6,10.0.0.38
2026-05-10T11:54:17.354570,OUTSIDE,28.8,83.8,43.7,10.0.0.173
2026-05-10T12:24:17.977864,UPSTAIRS,20.9,69.6,64.9,10.0.0.108
2026-05-10T12:24:21.678933,OUTSIDE,29.3,84.7,43.8,10.0.0.173
2026-05-10T12:54:22.288135,UPSTAIRS,21.3,70.3,64.7,10.0.0.108
2026-05-10T12:54:22.898316,BASEMENT,18.9,66.0,69.3,10.0.0.38
2026-05-10T12:54:23.518856,OUTSIDE,29.7,85.5,41.0,10.0.0.173
2026-05-10T13:24:24.141200,UPSTAIRS,21.4,70.5,64.3,10.0.0.108
2026-05-10T13:24:24.751092,BASEMENT,18.9,66.0,69.4,10.0.0.38
2026-05-10T13:24:25.372350,OUTSIDE,31.5,88.7,37.8,10.0.0.173
2026-05-10T13:54:25.997429,UPSTAIRS,21.7,71.1,64.1,10.0.0.108
2026-05-10T13:54:26.610139,BASEMENT,18.9,66.0,69.6,10.0.0.38
2026-05-10T13:54:27.226974,OUTSIDE,33.4,92.1,36.9,10.0.0.173
2026-05-10T14:24:27.846632,UPSTAIRS,22.0,71.6,64.2,10.0.0.108
2026-05-10T14:24:28.464830,BASEMENT,19.0,66.2,69.6,10.0.0.38
2026-05-10T14:24:29.081063,OUTSIDE,29.6,85.3,40.6,10.0.0.173
2026-05-10T14:54:29.716094,UPSTAIRS,22.3,72.1,63.9,10.0.0.108
2026-05-10T14:54:30.322359,BASEMENT,19.0,66.2,69.8,10.0.0.38
2026-05-10T14:54:30.951245,OUTSIDE,29.5,85.1,40.2,10.0.0.173
2026-05-10T15:24:31.571471,UPSTAIRS,22.3,72.1,63.8,10.0.0.108
2026-05-10T15:24:32.186678,BASEMENT,19.0,66.2,69.9,10.0.0.38
2026-05-10T15:24:32.801323,OUTSIDE,26.8,80.2,45.3,10.0.0.173
2026-05-10T15:54:33.432419,UPSTAIRS,22.5,72.5,63.9,10.0.0.108
2026-05-10T15:54:34.041121,BASEMENT,19.0,66.2,70.1,10.0.0.38
2026-05-10T15:54:34.662508,OUTSIDE,25.4,77.7,52.2,10.0.0.173
2026-05-10T16:24:35.285990,UPSTAIRS,22.6,72.7,63.9,10.0.0.108
2026-05-10T16:24:35.899922,BASEMENT,19.0,66.2,70.0,10.0.0.38
2026-05-10T16:24:36.524262,OUTSIDE,25.7,78.3,51.0,10.0.0.173
2026-05-10T16:54:37.138638,UPSTAIRS,22.6,72.7,63.9,10.0.0.108
2026-05-10T16:54:37.751141,BASEMENT,19.1,66.4,70.1,10.0.0.38
2026-05-10T16:54:38.366076,OUTSIDE,24.3,75.7,54.0,10.0.0.173
2026-05-10T17:24:38.989304,UPSTAIRS,22.7,72.9,63.6,10.0.0.108
2026-05-10T17:24:39.604685,BASEMENT,19.1,66.4,70.4,10.0.0.38
2026-05-10T17:24:40.218539,OUTSIDE,22.5,72.5,60.3,10.0.0.173
2026-05-10T17:54:40.839159,UPSTAIRS,22.7,72.9,63.5,10.0.0.108
2026-05-10T17:54:41.451001,BASEMENT,19.1,66.4,70.9,10.0.0.38
2026-05-10T17:54:42.072493,OUTSIDE,21.6,70.9,64.3,10.0.0.173
2026-05-10T18:24:42.712054,UPSTAIRS,22.7,72.9,63.4,10.0.0.108
2026-05-10T18:24:43.317319,BASEMENT,19.1,66.4,70.9,10.0.0.38
2026-05-10T18:24:43.928846,OUTSIDE,21.3,70.3,64.9,10.0.0.173
2026-05-10T18:54:44.469873,UPSTAIRS,22.8,73.0,63.3,10.0.0.108
2026-05-10T18:54:45.078442,BASEMENT,19.2,66.6,70.9,10.0.0.38
2026-05-10T18:54:45.699707,OUTSIDE,21.5,70.7,67.0,10.0.0.173
2026-05-10T19:24:46.229010,UPSTAIRS,22.9,73.2,63.4,10.0.0.108
2026-05-10T19:24:46.834301,BASEMENT,19.1,66.4,70.9,10.0.0.38
2026-05-10T19:24:47.445734,OUTSIDE,21.3,70.3,64.9,10.0.0.173
2026-05-10T19:54:48.074822,UPSTAIRS,22.8,73.0,63.8,10.0.0.108
2026-05-10T19:54:48.685676,BASEMENT,19.2,66.6,71.0,10.0.0.38
2026-05-10T19:54:49.301733,OUTSIDE,20.5,68.9,68.7,10.0.0.173
2026-05-10T20:24:49.933170,UPSTAIRS,22.8,73.0,64.2,10.0.0.108
2026-05-10T20:24:50.543596,BASEMENT,19.2,66.6,71.2,10.0.0.38
2026-05-10T20:24:51.168831,OUTSIDE,19.6,67.3,74.0,10.0.0.173
2026-05-10T20:54:51.793089,UPSTAIRS,22.8,73.0,64.7,10.0.0.108
2026-05-10T20:54:52.400406,BASEMENT,19.2,66.6,71.1,10.0.0.38
